"instance_id","client_name","site_name","region_name","client_region_name","site_region_name","month_date","total_lifetimes","total_user_days_online_this_month","total_users_online_this_month","avg_daily_engagement_score","total_lifetime_days","li_attempts","mission_step_completions","rewards_claimed","rank_completions","sale_submissions","user_referrals","badge_completions","banner_clicks","poll_completions","survey_completions","certification_completions","achievement_completions","community_comments","community_replies","community_likes","snippets_created","snippets_viewed","engagement_score"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2025-07-01","1072601","115351","17807","4.57256162988515","137350045","160791","19256","38936","379","35463","2965","34543","22039","6233","908","0","38620","10463","5328","161680","0","1792","539396"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-06-01","583203","97953","17137","7.102139190573096","39627495","265040","1018","53211","8548","20186","5958","75473","72359","7834","0","0","65110","5181","6289","104682","1","1087","691977"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2024-07-01","779876","156262","22501","6.273230610727332","83738926","371928","11504","97071","10931","43621","6272","83970","39743","14677","371","0","93685","10773","7110","188144","0","6356","986156"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2025-06-01","1068793","128276","18856","3.9047607852325816","127802416","151845","11008","27267","381","35719","2397","34987","18998","2101","3873","0","32697","10654","6015","170726","0","5075","513743"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-02-01","370301","40542","7993","5.290289329780408","22518876","49512","908","13761","1586","28072","1493","14105","20059","2968","0","0","13006","3082","2673","67692","2","2","218921"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-11-01","882219","123802","18416","4.617393173349808","67424524","105234","18224","72475","6691","55838","3847","44779","58099","6702","67","0","34595","9162","7371","162699","3","11341","597127"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2025-08-01","1049858","121504","17805","4.451182659991124","144677819","126483","37854","27419","373","60421","2848","32371","57066","4976","27","0","19832","10567","5594","161155","0","2356","549342"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2024-06-01","571455","66984","13274","6.611383753047634","77360662","123559","12058","27602","4330","37471","2350","27188","16960","5342","0","0","23989","9025","3480","151289","0","4285","448928"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-10-01","787182","101353","17591","5.80419091616103","64768845","165032","14611","74088","7233","32081","4022","56586","48754","7474","0","0","77194","7544","6609","123546","3","7328","632105"
"1625E189E00C17624201AB5919DC12F8","Fitbit","Fitbit Learn","EMEA","Fitbit EMEA","Fitbit Learn EMEA","2023-07-01","3350","154","30","0.21370967741935484","208932","10","0","0","0","0","2","11","16","0","0","0","0","1","0","0","0","0","40"
"1625E189E00C17624201AB5919DC12F8","Fitbit","Fitbit Learn","EMEA","Fitbit EMEA","Fitbit Learn EMEA","2024-04-01","1135","91","12","0.20388888888888887","136372","2","0","0","0","0","0","1","6","0","0","0","0","3","0","5","0","0","17"
"1625E189E00C17624201AB5919DC12F8","Fitbit","Fitbit Learn","EMEA","Fitbit EMEA","Fitbit Learn EMEA","2024-07-01","967","64","23","0.49216300940438873","142317","0","0","0","0","0","0","5","19","0","0","0","0","1","0","5","0","0","30"
"1625E189E00C17624201AB5919DC12F8","Fitbit","Fitbit Learn","EMEA","Fitbit EMEA","Fitbit Learn EMEA","2024-05-01","1094","92","17","1.2037634408602151","151712","104","0","0","6","0","0","14","2","0","0","0","0","3","0","0","0","0","129"
"1625E189E00C17624201AB5919DC12F8","Fitbit","Fitbit Learn","EMEA","Fitbit EMEA","Fitbit Learn EMEA","2023-02-01","3901","243","60","1.1523897729254868","169700","100","0","19","8","0","15","53","103","4","0","0","19","1","0","4","0","0","326"
"3952598879AE7F985C31AA8E348E2EA0","GoPro","GoPro",,"GoPro","GoPro","2025-04-01","13","1","1","0.0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1625E189E00C17624201AB5919DC12F8","Fitbit","Fitbit Learn","EMEA","Fitbit EMEA","Fitbit Learn EMEA","2023-01-01","6067","302","71","1.3065977928881152","177725","147","0","19","5","0","10","65","133","7","0","0","17","7","2","21","0","0","433"
"3952598879AE7F985C31AA8E348E2EA0","GoPro","GoPro",,"GoPro","GoPro","2025-03-01","4","0","0",,"36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"EA53680F4661F0DE3467171D00E5B6C8","Electrolux","Lära",,"Electrolux","Lära","2025-06-01","44","13","7","2.1222222222222222","121","8","0","0","7","0","0","0","15","0","0","0","0","0","0","0","0","7","37"
"EA53680F4661F0DE3467171D00E5B6C8","Electrolux","Lära",,"Electrolux","Lära","2025-10-01","2190","117","51","2.006916455192317","38523","187","0","0","22","0","0","0","51","3","0","0","0","0","0","0","0","18","281"
"EA53680F4661F0DE3467171D00E5B6C8","Electrolux","Lära",,"Electrolux","Lära","2025-09-01","1888","33","12","1.3154761904761902","31052","6","0","1","1","0","0","0","40","0","0","0","0","0","0","0","0","16","64"
"55DE7317D2B970393B2973EAD42E71FD","Learn Chromebook","Learn Chromebook",,"Learn Chromebook","Learn Chromebook","2023-06-01","87","2","2","0.0","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55DE7317D2B970393B2973EAD42E71FD","Learn Chromebook","Learn Chromebook",,"Learn Chromebook","Learn Chromebook","2023-09-01","4878","980","292","3.711642151359795","28338","402","544","18","0","0","0","64","941","73","93","0","0","190","278","722","0","632","3957"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2024-03-01","451","49","28","0.1641025641025641","907","0","2","0","0","0","0","3","0","1","0","0","0","0","0","0","0","3","9"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2024-05-01","225221","52214","8987","4.013898384799633","2864278","113564","1437","0","1206","0","0","17466","1928","3051","0","0","6532","2451","6489","37829","0","18589","210542"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2024-10-01","354759","61632","11058","2.513077805004448","44890904","93672","1173","0","1515","0","0","9679","1149","1396","28","0","1770","1385","4027","20557","0","20267","156618"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2024-08-01","321088","58315","9511","2.486773081795335","27782573","70994","679","0","1189","0","0","6975","3777","2235","0","0","429","1980","7408","31466","0","18604","145736"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-08-01","350758","52740","9916","2.267193134138915","125533752","65525","829","172","316","0","0","16948","1107","0","0","0","130","1233","3274","24626","0","6065","120225"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-01-01","390161","45958","9963","2.0760294651199285","70218486","44787","260","0","612","0","0","16143","1095","0","0","0","270","1152","4090","18800","0","10091","97300"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2024-04-01","26839","9327","4147","2.7302149816764176","65339","23543","1275","0","354","0","0","2210","0","1003","0","0","1758","757","1995","9356","0","3420","45671"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2024-11-01","372635","60651","11407","2.0519699027518157","52735501","86218","961","0","1431","0","0","5193","1113","0","0","0","739","1158","3448","17906","0","12862","131029"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2024-06-01","291567","56595","9212","3.161669356193188","9729835","91908","635","0","560","0","0","11197","279","2250","0","0","1076","2494","7121","40407","0","22908","180835"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-09-01","345226","54241","10681","2.6558401343848614","128708854","82655","2474","13","4586","0","0","20020","1849","1052","0","0","200","1024","2665","19672","0","8721","144931"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-04-01","356990","48764","9891","2.6352475723364615","93777006","75751","2533","1161","352","0","0","19504","3572","0","0","0","190","1138","3494","20511","0","9092","137298"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-07-01","346728","56245","10052","1.8140236720726464","118048870","60606","1085","1083","327","0","0","2611","4188","0","0","0","193","1115","3162","21195","0","8321","103886"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-05-01","359246","63533","9985","2.289453119060306","104694486","93226","57","6","542","0","0","9992","3539","393","0","0","164","1156","4079","22160","0","11927","147241"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-10-01","400658","60507","12357","2.5177384099996396","140709786","99192","5961","5","1427","0","0","15283","3108","58","0","0","696","999","2855","17914","0","4570","152068"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-06-01","342957","48197","9665","1.9310246770053927","108279830","49923","0","0","435","0","0","2721","1804","1518","0","0","246","1083","3639","22293","0","10472","94134"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2024-12-01","393890","30317","8572","1.7630838922682284","61720735","23215","258","0","518","0","0","2030","883","2514","0","0","262","939","2906","13940","0","7070","54535"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-02-01","350922","54176","10751","1.97051490302977","73140434","67645","230","0","724","0","0","3258","794","0","0","0","414","1245","4120","22216","0","7797","108443"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2025-03-01","375640","55583","10616","2.167804915553239","88521776","75017","184","0","410","0","0","6481","1768","1364","315","0","168","1139","4055","25002","0","6399","122302"
"71893482A2599EB610E2D441365DE01C","JB Hi-Fi - Studio","Studio",,"JB Hi-Fi - Studio","Studio","2024-07-01","315329","56861","9485","2.712265533578037","18636341","71515","624","0","9351","0","0","9031","1180","2147","0","0","438","2166","8090","35558","0","18104","158204"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2023-08-01","357417","48034","7971","3.1775218953334723","30951475","89033","0","2219","3963","15738","291","12805","7205","2504","4","0","34","2905","1096","14562","2","1078","153439"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2023-10-01","4479","394","238","2.9389342776850076","195422","729","0","0","58","0","0","0","562","42","0","0","0","0","0","0","0","0","1391"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2025-10-01","4809","63","40","1.4209876543209876","179395","52","0","0","5","0","0","0","11","3","0","0","0","0","0","0","0","0","71"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2025-03-01","1433","16","9","0.75","98446","12","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","15"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2023-10-01","522846","51239","9183","3.200348802513655","34093929","101752","0","1864","5004","14977","418","13006","8389","2097","0","0","131","2661","1637","14527","3","702","167168"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2025-04-01","1585","48","35","1.3227272727272728","92292","47","0","0","3","0","0","0","17","3","0","0","0","0","0","0","0","0","70"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2024-06-01","4873","88","61","1.0223214285714286","151332","58","0","0","4","0","0","0","49","4","0","0","0","0","0","0","0","0","115"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2022-10-01","5032","73","33","2.366666666666667","15509","69","0","0","7","0","0","0","71","8","0","0","0","0","0","0","0","0","155"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2023-04-01","245940","37900","5279","3.2801404219863532","24482215","84922","0","2374","1074","14219","651","9389","7171","2150","0","0","307","551","266","3336","4","306","126720"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2024-07-01","595000","43073","7914","2.659295411995108","46879564","77834","0","658","4035","7117","274","7083","9238","1033","0","0","373","2058","440","8833","0","2","118978"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2024-05-01","687454","45844","9410","2.5842035319645094","46661954","78138","0","1066","5337","7616","213","6592","7103","1520","0","0","72","2255","483","11893","0","77","122365"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2024-05-01","6610","171","103","2.412615856365856","161541","247","0","0","28","0","0","0","190","17","0","0","0","0","0","0","0","0","482"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2023-05-01","248647","41845","5138","3.333305946942332","26651426","87824","0","2327","838","17886","605","8855","8343","2361","0","0","353","2755","398","6859","1","1463","140868"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2023-04-01","3048","251","109","2.6738967082136846","129643","367","0","0","45","0","0","0","299","23","0","0","0","0","0","0","0","0","734"
"4A3AF66CCD51EE20D70C311588431B0B","tonies®","tonies®",,"tonies®","tonies®","2025-06-01","30","0","0",,"30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D272F174BA89967A5DB7BF5F5FE9FB55","SimpliSafe","SimpliSafe",,"SimpliSafe","SimpliSafe","2025-06-01","194","42","9","0.03076923076923077","24529","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2"
"D272F174BA89967A5DB7BF5F5FE9FB55","SimpliSafe","SimpliSafe",,"SimpliSafe","SimpliSafe","2025-02-01","1346","108","15","0.15833333333333335","34969","22","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","25"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2023-06-01","229652","41166","4679","3.0945013434864967","27329671","74487","2","2271","597","15024","388","7996","6927","2241","0","0","85","3202","909","11040","1","1149","126319"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2025-08-01","4355","173","95","2.3060359181048833","148787","193","0","0","12","0","0","0","116","12","0","0","0","0","0","0","0","0","333"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2024-01-01","735375","58372","17537","2.664556406616094","40543494","74303","0","1428","12945","12142","246","7357","8107","236","0","0","193","8045","1740","28143","7","371","155263"
"305797A146FC6A5C52A57C4EE683AB9C","Hitfar","Hitfar University",,"Hitfar","Hitfar University","2025-05-01","1923","91","60","1.6008953543278484","87677","103","0","0","10","0","0","0","43","7","0","0","0","0","0","0","0","0","163"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2024-12-01","465653","36348","7650","2.505292356321604","47222476","62668","0","16","4056","4943","94","3845","4380","38","0","0","72","2663","454","10984","4","198","94415"
"BDE15B59662F7DF224C43D9C7D8EDE22","Motorola","motorola insiders","LA","Motorola LA","motorola insiders LA","2025-01-01","457167","34253","6552","2.4189747929879664","47647259","58422","0","5","2942","3185","92","3787","4475","44","0","0","4","2099","465","9078","1","44","84643"
"D272F174BA89967A5DB7BF5F5FE9FB55","SimpliSafe","SimpliSafe",,"SimpliSafe","SimpliSafe","2025-01-01","1926","114","17","0.17019969278033795","35160","8","4","5","0","0","0","0","4","0","1","0","0","0","0","0","0","0","22"
"DE7927F2C190DDFCC94E1AB30391486B","Fitbit","Fitbit Learn","ANZ","Fitbit ANZ","Fitbit Learn ANZ","2023-08-01","7775","464","167","3.8384764959792426","685054","870","0","147","61","0","5","246","343","0","0","0","158","1","0","30","0","72","1933"
"DE7927F2C190DDFCC94E1AB30391486B","Fitbit","Fitbit Learn","ANZ","Fitbit ANZ","Fitbit Learn ANZ","2022-12-01","11452","598","182","2.130634833911659","342937","425","0","157","29","0","74","223","261","21","0","0","169","0","1","8","1","98","1467"
"DE7927F2C190DDFCC94E1AB30391486B","Fitbit","Fitbit Learn","ANZ","Fitbit ANZ","Fitbit Learn ANZ","2024-02-01","3341","121","42","0.4018707482993197","612432","27","0","0","0","0","0","8","6","0","0","0","0","0","0","0","0","2","43"
"DE7927F2C190DDFCC94E1AB30391486B","Fitbit","Fitbit Learn","ANZ","Fitbit ANZ","Fitbit Learn ANZ","2023-03-01","15640","681","220","2.8031041071397786","586491","857","0","63","90","0","92","422","385","13","0","0","58","4","4","48","0","68","2104"
"DE7927F2C190DDFCC94E1AB30391486B","Fitbit","Fitbit Learn","ANZ","Fitbit ANZ","Fitbit Learn ANZ","2024-06-01","2826","117","29","0.03861111111111111","404910","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","5"
"DE7927F2C190DDFCC94E1AB30391486B","Fitbit","Fitbit Learn","ANZ","Fitbit ANZ","Fitbit Learn ANZ","2023-06-01","11829","271","103","2.2861631505749145","651663","265","0","45","11","0","0","84","132","0","0","0","48","0","2","15","4","51","657"
"DE7927F2C190DDFCC94E1AB30391486B","Fitbit","Fitbit Learn","ANZ","Fitbit ANZ","Fitbit Learn ANZ","2023-04-01","15120","525","241","2.7729097355077745","607670","640","0","107","109","0","89","381","228","0","0","0","94","2","3","25","0","48","1726"
